Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Density Value (g / ml),Density Uncertainty (g / ml),EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol),Source
dhmix_114620362151208744,298.15,101.0,Liquid,2,CC(=O)CC(C)C,Solvent,0.7918,,CS(C)=O,Solvent,0.2082,,,,0.2874,0.00775,10.1016/j.jct.2007.04.004
dens_114725786693793907,298.15,101.3,Liquid,2,CC(=O)O,Solvent,0.7031,,CCO,Solvent,0.2969,,0.97355,0.00021,,,10.1021/je0342825
dens_116254944681409910,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.4778,,CCCCC(=O)OCC,Solvent,0.5222,,1.3173900000000005,0.001055,,,10.1016/j.jct.2005.07.009
dhmix_116745352269640136,291.15,101.0,Liquid,2,CCCCC,Solvent,0.7377,,CCOC(C)=O,Solvent,0.2623,,,,0.97,0.0105,10.1021/je100832h
dens_116973918161244329,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.757,,CCCCOC(C)=O,Solvent,0.243,,1.5002000000000004,0.00034,,,10.1016/j.jct.2009.05.006
dens_118236163469174126,298.15,101.0,Liquid,2,CCCCOC=O,Solvent,0.2827,,ClCCCCCCCl,Solvent,0.7173,,1.0224600000000004,0.000605,,,10.1016/j.jct.2005.11.003
dhmix_119143271460770442,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.7293000000000001,,CCOC(=O)CC,Solvent,0.2707,,,,0.0162,0.0018,10.1016/j.jct.2005.07.009
dens_120396656588024729,298.15,101.325,Liquid,1,ClCCCCl,Solvent,1.0,,,,,,1.1792000000000002,0.0012,,,10.1016/j.jct.2016.12.016
dens_121399338329664010,298.15,101.0,Liquid,2,COC=O,Solvent,0.7481,,ClCCCCCCl,Solvent,0.2519,,1.0154800000000002,0.000175,,,10.1016/j.jct.2006.10.008
dhmix_123215169361127968,298.15,101.0,Liquid,2,CCCCC(=O)OC,Solvent,0.5239,,ClCCCCCCl,Solvent,0.4760999999999999,,,,-0.1486,0.00095,10.1016/j.jct.2006.10.008
dens_124783124753425446,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.7322,,CCCCC(=O)OCC,Solvent,0.2678,,1.5434800000000004,0.000845,,,10.1016/j.jct.2005.07.009
dens_127829951594237420,298.15,101.0,Liquid,2,CCCCC,Solvent,0.5118,,CCCOC=O,Solvent,0.4882,,0.7417500000000001,0.000275,,,10.1016/j.fluid.2013.11.026
dens_128557770757262310,298.15,101.325,Liquid,1,COC(=O)OC,Solvent,1.0,,,,,,1.0700000000000005,0.05,,,10.1016/j.jct.2012.12.025
dhmix_129373600931207498,303.15,100.0,Liquid,2,NCCNCCN,Solvent,0.702,,O,Solvent,0.298,,,,-3.393,0.036,10.1016/j.jct.2015.04.030
dens_129801086617703813,298.15,101.0,Liquid,2,CCCCCCC,Solvent,0.7499,,COC(=O)OC,Solvent,0.2501,,0.7362800000000002,0.000275,,,10.1021/je0602263
dens_131154329079811347,298.15,101.32,Liquid,2,CCCCCCCCC,Solvent,0.2329999999999999,,CCOC(C)=O,Solvent,0.767,,0.8232000000000003,0.000585,,,10.1021/je100832h
dhmix_132754447337830062,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.2193,,CCCCOC(=O)CC,Solvent,0.7807,,,,-0.092,0.001,10.1016/j.jct.2009.05.006
dens_133795118451737953,298.15,100.0,Liquid,2,C1CCCCC1,Solvent,0.5604,,CCCCCCCO,Solvent,0.4396,,0.7940000000000002,0.0005,,,10.1016/j.fluid.2019.02.006
dens_134542983472446394,298.15,101.0,Liquid,2,CCCCCC,Solvent,0.7425999999999999,,CCCCO,Solvent,0.2574,,0.6842900000000002,0.00051,,,10.1016/j.jct.2007.05.016
dhmix_135176730945124637,298.15,101.0,Liquid,2,CCCCNCCCC,Solvent,0.7518,,CN(C)C=O,Solvent,0.2482,,,,0.782,0.025,10.1016/j.fluid.2019.112283
dens_135618205632049689,298.0,101.0,Liquid,2,CCCCCC,Solvent,0.5,,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Solvent,0.5,,1.2070000000000003,0.0005,,,10.1016/j.fluid.2013.07.060
dens_135618420255307119,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.7804,,ClCCCCl,Solvent,0.2196,,0.9266700000000002,0.000335,,,10.1016/j.jct.2008.10.007
dhmix_135976297331856141,291.15,101.32,Liquid,2,CCCCCC,Solvent,0.748,,COC=O,Solvent,0.252,,,,1.6259,0.01355,10.1021/je060355j
dhmix_138119021754979046,298.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.4808,,CCCO,Solvent,0.5192,,,,0.69,0.0075,10.1021/je8007606
dhmix_138443434152131668,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.7789,,CCCCOC(C)=O,Solvent,0.2211,,,,0.026,0.0005,10.1016/j.jct.2009.05.006
dhmix_138863895198964308,298.15,101.0,Liquid,2,CCCCOC=O,Solvent,0.7351,,ClCCCCCl,Solvent,0.2649,,,,-0.0513,0.00235,10.1016/j.jct.2005.11.003
dens_140185923113433790,298.15,101.325,Liquid,1,CCCCCCCCO,Solvent,1.0,,,,,,0.8217000000000002,0.002,,,10.1016/j.jct.2019.01.006
dens_140209323189883548,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.7605999999999999,,CCCCOC(C)=O,Solvent,0.2394,,1.6526200000000002,0.00042,,,10.1016/j.jct.2009.05.006
dens_141437177662461096,313.15,100.0,Liquid,2,CCCO,Solvent,0.4,,Cc1ccccc1,Solvent,0.6,,0.8280000000000002,0.00015,,,10.1021/je049685z
dens_141724963112975005,298.15,101.325,Liquid,1,OCCO,Solvent,1.0,,,,,,1.1096,0.0043,,,10.1021/je100624p
dens_142005301066075547,298.15,101.325,Liquid,1,CCCCOCCCC,Solvent,1.0,,,,,,0.7640700000000002,0.001,,,10.1021/je034022n
dhmix_144213009673129021,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.7658,,ClCCCCCCCl,Solvent,0.2341999999999999,,,,0.104,0.0015,10.1016/j.jct.2008.10.007
dens_145031449158698048,298.15,100.0,Liquid,2,CN(C)C=O,Solvent,0.4988,,ClCCCl,Solvent,0.5012,,1.0957000000000003,0.00305,,,10.1021/je700339f
dens_145117083439077204,298.15,100.0,Liquid,2,CN1CCCC1=O,Solvent,0.7003,,ClCCCCCl,Solvent,0.2996999999999999,,1.0627000000000002,0.0005,,,10.1021/je7003758
dhmix_148485681575734464,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.5048,,CCCC(=O)OCC,Solvent,0.4952,,,,0.0333,0.00105,10.1016/j.jct.2005.07.009
dhmix_150384853762728924,298.15,101.0,Liquid,2,NCCCO,Solvent,0.7515,,O,Solvent,0.2485,,,,-1.531,0.031,10.1016/j.jct.2007.03.010
dhmix_150781535586367522,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.7895,,ClCCCCCCCl,Solvent,0.2105,,,,-0.156,0.002,10.1016/j.jct.2008.10.007
dens_151421667269785380,308.15,101.32,Liquid,2,OCCOCCO,Solvent,0.2285,,OCc1ccccc1,Solvent,0.7715,,1.0497600000000002,0.000265,,,10.1021/je0342062
dhmix_151674190434367251,298.15,101.325,Liquid,2,CCCC(=O)OCC,Solvent,0.2423,,ClCCCCCCCl,Solvent,0.7577,,,,-0.0421,0.0011,10.1016/j.jct.2005.03.020
dens_152329235462462298,298.15,101.0,Liquid,2,CCCCCCC,Solvent,0.4999,,COC(=O)OC,Solvent,0.5001,,0.8121800000000001,0.00023,,,10.1021/je0602263
dens_152568872690059358,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.5027,,CCO,Solvent,0.4972999999999999,,0.7727300000000003,0.000245,,,10.1016/j.jct.2006.06.008
dens_152869924254680766,298.15,101.0,Liquid,2,CC(=O)c1ccccc1,Solvent,0.2517,,CC(C)O,Solvent,0.7483,,0.8654400000000002,0.000245,,,10.1021/je9005823
dens_154592439679327337,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.2301999999999999,,CCCCC(=O)OC,Solvent,0.7698,,1.0764100000000003,0.00058,,,10.1016/j.jct.2006.05.004
dens_155791527624482863,308.15,101.325,Liquid,2,CC(C)CO,Solvent,0.2793,,CCCCBr,Solvent,0.7207,,1.1339800000000002,0.000305,,,10.1021/je0501235
dhmix_155924436295918663,298.15,101.0,Liquid,2,O,Solvent,0.4987,,OCCCO,Solvent,0.5013,,,,-0.992,0.0125,10.1016/j.jct.2005.06.018
dens_156662819665465615,308.15,101.3,Liquid,2,CCOC(=O)OCC,Solvent,0.7544,,OCCc1ccccc1,Solvent,0.2456,,0.9722700000000002,0.00011,,,10.1021/je0497395
dhmix_156929898609376763,303.15,100.0,Liquid,2,CN(C)CCCO,Solvent,0.8001,,O,Solvent,0.1998999999999999,,,,-1.26,0.0135,10.1016/j.jct.2015.04.030
dhmix_157258283975731553,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.9018,,Nc1ccccc1,Solvent,0.0981999999999999,,,,-0.469,0.005,10.1021/je200333p
dhmix_157365995636509899,303.15,101.0,Liquid,2,CCCCO,Solvent,0.7562,,CS(C)=O,Solvent,0.2438,,,,0.923,0.006,10.1016/j.tca.2006.10.025
dhmix_157983773008192768,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.7432000000000001,,CCCCOC(=O)CCC,Solvent,0.2568,,,,0.032,0.0005,10.1016/j.jct.2009.05.006
dhmix_158101159957898775,298.15,101.0,Liquid,2,CCCCCl,Solvent,0.49,,CN1CCCC1=O,Solvent,0.51,,,,0.152,0.002,10.1016/j.jct.2008.01.024
dens_158186354303989757,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.4761999999999999,,CCCC(=O)OCC,Solvent,0.5238,,1.3249600000000004,0.00106,,,10.1016/j.jct.2005.07.009
dens_158704399550086366,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.379,,CCCCC(=O)OC,Solvent,0.621,,1.2172900000000002,0.00099,,,10.1016/j.jct.2006.05.004
dhmix_160604938986827351,298.15,101.0,Liquid,2,COC(C)=O,Solvent,0.256,,ClCCCCCl,Solvent,0.744,,,,0.2206,0.00125,10.1016/j.jct.2006.10.008
dens_160703591995214831,298.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.7464,,CCCOC(C)=O,Solvent,0.2536,,0.7306000000000002,0.00015,,,10.1021/je3011979
dhmix_160992714212551354,303.15,101.0,Liquid,2,CCCCCCO,Solvent,0.2749,,CS(C)=O,Solvent,0.7251,,,,1.165,0.0075,10.1016/j.tca.2006.10.025
dens_164369774990422412,298.15,100.0,Liquid,2,CC(C)O,Solvent,0.7649,,CCOC=O,Solvent,0.2351,,0.8088000000000002,0.00035,,,10.1021/je500848q
dens_166030075147825025,298.15,101.3,Liquid,2,Clc1ccccc1,Solvent,0.4679,,c1ccccc1,Solvent,0.5321,,0.9877000000000002,0.00025,,,10.1021/je030130y
dhmix_166318571112996390,298.2,101.3,Liquid,2,CCCO,Solvent,0.501,,CCOC(=O)CC(=O)OCC,Solvent,0.499,,,,2.175,0.023,10.1021/je9003806
dhmix_166366933406193873,308.15,101.325,Liquid,2,CS(C)=O,Solvent,0.744,,OCc1ccccc1,Solvent,0.256,,,,-0.841,0.008,10.1021/je0501991
dhmix_166527628917371560,298.15,101.0,Liquid,2,CCCCCC(C)=O,Solvent,0.5006999999999999,,CCCNCCC,Solvent,0.4993,,,,0.162,0.002,10.1016/j.fluid.2013.01.011
dens_168376639142843665,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.0845,,CCOC(=O)CC,Solvent,0.9155,,0.9671200000000002,0.001185,,,10.1016/j.jct.2005.07.009
dens_169053214615075062,298.145,101.325,Liquid,2,CN(CCO)CCO,Solvent,0.2571,,O,Solvent,0.7429,,1.0522550000000004,0.000221,,,10.1021/je030120x
dens_170730327694913371,303.15,100.0,Liquid,2,CCCO,Solvent,0.296,,CCOC(=O)C(C)C,Solvent,0.704,,0.8455400000000002,0.00011,,,10.1016/j.jct.2019.105884
dens_170759141897158599,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.2459,,ClCCCCCCCl,Solvent,0.7541,,1.0342500000000003,0.00233,,,10.1016/j.jct.2008.10.007
dens_171085415694863626,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.7618,,ClCCCCCl,Solvent,0.2381999999999999,,0.9406100000000004,0.000365,,,10.1016/j.jct.2008.10.007
dens_172622055198885625,298.15,101.0,Liquid,2,CCCCOCCO,Solvent,0.4995,,c1ccccc1,Solvent,0.5005,,0.8864700000000002,0.000795,,,10.1021/je034005y
dhmix_173395215143782565,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.4750999999999999,,CCOCCO,Solvent,0.5249,,,,1.069,0.0135,10.1016/j.fluid.2006.04.016
dhmix_173442302610214517,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.511,,CCOC(C)=O,Solvent,0.489,,,,0.3372,0.0046,10.1016/j.jct.2005.07.009
dens_173950346939686352,298.15,101.0,Liquid,2,CCOC(=O)CC(=O)OCC,Solvent,0.7978,,CO,Solvent,0.2022,,1.0336070000000002,0.0001155,,,10.1021/je100100n
dens_176375055007087447,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.2745999999999999,,CCCCOC(=O)CCC,Solvent,0.7254,,1.0607100000000005,0.000145,,,10.1016/j.jct.2009.05.006
dhmix_176593973772263629,298.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.20214,,CCCCO,Solvent,0.79786,,,,0.342,0.0035,10.1021/je8004613
dhmix_176700813960387714,298.15,101.0,Liquid,2,CC(=O)N(C)C,Solvent,0.211,,ClCCCCCl,Solvent,0.789,,,,-0.188,0.0025,10.1016/j.jct.2007.06.017
dens_176740025668330569,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.4993999999999999,,C1COCCO1,Solvent,0.5006,,0.8769800000000002,8.500000000000002e-05,,,10.1016/j.jct.2005.09.004
dhmix_178881130814398667,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.2502,,CCOC(C)=O,Solvent,0.7498,,,,0.0032,0.0008,10.1016/j.jct.2005.07.009
dens_179306263011513563,298.15,101.0,Liquid,2,CCCCC(=O)OC,Solvent,0.5122,,ClCCCCl,Solvent,0.4878,,1.0044800000000005,0.000165,,,10.1016/j.jct.2006.10.008
dhmix_180976617327439503,298.15,101.0,Liquid,2,CCCC(=O)OC,Solvent,0.5202,,ClCCCl,Solvent,0.4798,,,,-0.4289,0.00205,10.1016/j.jct.2006.10.008
dhmix_181797488552739205,298.15,101.0,Liquid,2,CCCCCC(C)=O,Solvent,0.2131999999999999,,CCCNCCC,Solvent,0.7868,,,,0.137,0.0015,10.1016/j.fluid.2013.01.011
dhmix_182795551078530810,308.15,101.0,Liquid,2,C1COCCO1,Solvent,0.4911999999999999,,Cc1ccccc1Cl,Solvent,0.5088,,,,0.356,0.002,10.1021/je400722h
dens_184015856329584228,293.15,100.0,Liquid,2,CC(=O)CC(C)C,Solvent,0.7995,,CS(C)=O,Solvent,0.2005,,0.8390000000000002,0.0015,,,10.1016/j.jct.2017.06.008
dens_185073342162021535,295.15,101.325,Liquid,1,BrCCCCBr,Solvent,1.0,,,,,,1.8194400000000004,0.000515,,,10.1016/j.jct.2005.07.009
dens_186649390549115907,298.15,101.0,Liquid,2,CN(C)CCO,Solvent,0.502,,CO,Solvent,0.498,,0.8684000000000002,0.000155,,,10.1016/j.tca.2014.03.038
dens_188629978251962533,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.7757000000000001,,CCCC(=O)OC,Solvent,0.2243,,1.4745800000000002,0.00202,,,10.1016/j.jct.2006.05.004
dhmix_189709582965710297,298.15,100.0,Liquid,2,CCCC(=O)OC,Solvent,0.7479,,CCCCCCCC,Solvent,0.2521,,,,0.911,0.01,10.1021/acs.jced.5b00813
dens_191062471156898770,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.2775999999999999,,CCCCOC(=O)CC,Solvent,0.7224,,1.1066800000000003,0.000165,,,10.1016/j.jct.2009.05.006
dhmix_191897297390094576,291.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.2633999999999999,,CCOC(C)=O,Solvent,0.7366,,,,1.447,0.0155,10.1021/je100832h
dens_191923210986624643,313.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.6977,,Cc1ccccc1,Solvent,0.3023,,0.7818000000000002,0.00041,,,10.1021/je800940j
dens_192935635984964537,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.509,,O=C1CCCC1,Solvent,0.491,,0.9954700000000004,0.000255,,,10.1021/je034223r
dhmix_194258037389760638,308.15,101.0,Liquid,2,CCOC(=O)OCC,Solvent,0.2259,,CS(C)=O,Solvent,0.7741,,,,0.748,0.008,10.1021/je050444g
dens_194492664772262961,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.4795,,ClCCCl,Solvent,0.5205,,1.0603100000000003,0.00196,,,10.1016/j.jct.2008.10.007
dens_195234981862556352,298.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.2371999999999999,,CCCOC(C)=O,Solvent,0.7628,,0.8222000000000003,0.00015,,,10.1021/je3011979
dens_195743143771018469,298.15,101.0,Liquid,2,COC(C)=O,Solvent,0.5294,,ClCCCl,Solvent,0.4706,,1.0732400000000002,0.000235,,,10.1016/j.jct.2006.10.008
dens_196547737404430199,298.15,101.0,Liquid,2,CCC(C)(C)O,Solvent,0.2584,,CCO,Solvent,0.7416,,0.7933000000000001,0.0005,,,10.1021/je050416y
dens_196896428021674416,298.15,101.3,Liquid,2,O,Solvent,0.7496,,OCCCCO,Solvent,0.2503999999999999,,1.0206500000000005,0.000165,,,10.1021/je0340755
dhmix_198256117904815082,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.5012,,ClCCCl,Solvent,0.4988,,,,-0.551,0.006,10.1016/j.jct.2008.10.007
dens_198733919818476674,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.5089,,CCCCOC(=O)CC,Solvent,0.4911,,1.3268700000000002,0.00026,,,10.1016/j.jct.2009.05.006
dhmix_199788824133179829,298.15,101.0,Liquid,2,CNc1ccccc1,Solvent,0.4973,,Cc1ccccc1,Solvent,0.5026999999999999,,,,0.497,0.0055,10.1016/j.jct.2012.07.006
dens_199829369486957606,298.15,101.0,Liquid,2,CC#N,Solvent,0.2003,,c1ccccc1,Solvent,0.7997,,0.8623400000000002,7.000000000000002e-05,,,10.1016/j.fluid.2015.01.002
dhmix_200063732627861420,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.2278,,CCCCC(=O)OCC,Solvent,0.7722,,,,-0.0824,0.00155,10.1016/j.jct.2005.07.009
dens_200561035496770448,298.15,100.0,Liquid,2,CC(C)O,Solvent,0.2651,,CCOC=O,Solvent,0.7349,,0.8710000000000002,0.0003,,,10.1021/je500848q
dhmix_200794572164234621,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.7651,,ClCCCCCCCl,Solvent,0.2349,,,,-0.132,0.0015,10.1016/j.jct.2008.10.007
dens_201130206836191061,291.15,101.0,Liquid,2,CCCCC,Solvent,0.494,,COC=O,Solvent,0.506,,0.7379200000000001,0.00015,,,10.1016/j.fluid.2013.11.026
dens_201591193434833206,303.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.0824,,CCO,Solvent,0.9176,,0.7605800000000003,0.000125,,,10.1021/je9001416
dens_201896697765270588,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.2285,,CCOC(C)=O,Solvent,0.7715,,1.1456000000000002,0.00123,,,10.1016/j.jct.2005.07.009
dhmix_202225007451030020,298.15,101.0,Liquid,2,CC(=O)CC(C)C,Solvent,0.2017,,CCC(C)(C)O,Solvent,0.7983,,,,0.8181,0.01135,10.1021/je300678r
dens_202434958394664756,298.15,101.0,Liquid,2,COC(C)=O,Solvent,0.7717,,ClCCCCCl,Solvent,0.2282999999999999,,0.9848400000000004,0.00017,,,10.1016/j.jct.2006.10.008
dens_202472488934755108,298.43,101.0,Liquid,2,CCC#N,Solvent,0.3017999999999999,,CCOC(C)(C)C,Solvent,0.6982,,0.7455000000000002,0.0002,,,10.1021/je301238f
dens_203732053001494170,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.2602,,ClCCCCl,Solvent,0.7398,,1.0897500000000002,0.001985,,,10.1016/j.jct.2008.10.007
dhmix_204758826312645465,298.15,101.0,Liquid,2,O,Solvent,0.5014000000000001,,OCCCCO,Solvent,0.4986,,,,-0.882,0.011,10.1016/j.jct.2005.06.018
dens_205210513551931414,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.2,,c1ccccc1,Solvent,0.8,,0.8576940000000002,5.400000000000001e-05,,,10.1021/acs.jced.5b00009
dens_206442193430584670,298.15,101.325,Liquid,1,Cc1cccnc1,Solvent,1.0,,,,,,0.952002,0.000511,,,10.1021/je4004965
dens_207017358130726789,308.15,101.32,Liquid,2,OCCOCCO,Solvent,0.5312,,OCc1ccccc1,Solvent,0.4688,,1.07136,0.00027,,,10.1021/je0342062
dhmix_207411229673186667,298.15,101.0,Liquid,2,CC(C)(C)Cl,Solvent,0.7747,,CC(C)OC(C)C,Solvent,0.2252999999999999,,,,0.0035,0.0004,10.1016/j.fluid.2011.06.001
dens_209384434856688876,293.15,101.0,Liquid,2,C=COCCC,Solvent,0.7005,,CCO,Solvent,0.2995,,0.7726100000000002,0.000125,,,10.1021/je700094y
dens_210389881425986721,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.785,,CCCCCC(C)=O,Solvent,0.2149999999999999,,0.9696500000000002,0.0003,,,10.1021/je034223r
dhmix_210713957246810425,303.15,100.0,Liquid,2,CCCCO,Solvent,0.7090000000000001,,CCOC(=O)C(C)C,Solvent,0.291,,,,1.096,0.0075,10.1016/j.jct.2019.105884
dhmix_210836679306680800,298.15,101.0,Liquid,2,CCCO,Solvent,0.3515,,COC(C)(C)C,Solvent,0.6485,,,,0.5706,0.0037,10.1016/j.jct.2008.12.004
dhmix_212049897452160823,303.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.7871,,CCO,Solvent,0.2128999999999999,,,,0.441139,0.0048085,10.1021/je9001416
dens_212607416518540740,298.15,101.0,Liquid,2,CCCCCCC,Solvent,0.4988,,CCCCOC=O,Solvent,0.5012,,0.7672300000000002,0.0003,,,10.1016/j.fluid.2015.05.031
dhmix_212674854245437712,298.15,101.0,Liquid,2,CCCCCCO,Solvent,0.2488,,CCCCOCCCC,Solvent,0.7512,,,,0.806,0.0165,10.1016/j.jct.2009.07.001
dens_213148416032830852,298.15,101.0,Liquid,2,CCC(=O)OC,Solvent,0.2575,,ClCCCl,Solvent,0.7424999999999999,,1.1437600000000003,0.000305,,,10.1016/j.jct.2006.10.008
dhmix_213679554485107261,298.15,101.0,Liquid,2,CCCCOC=O,Solvent,0.2809,,ClCCCCCCl,Solvent,0.7191000000000001,,,,0.1047,0.00315,10.1016/j.jct.2005.11.003
dens_215291367968595298,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.2533999999999999,,CCC(=O)OC,Solvent,0.7466,,1.1758700000000002,0.00083,,,10.1016/j.jct.2006.05.004
dens_215308451381539577,298.15,101.325,Liquid,1,CCN(CC)CCO,Solvent,1.0,,,,,,0.8795000000000002,0.00015,,,10.1021/je700350b
dhmix_217315956534335620,298.15,101.0,Liquid,2,CC#N,Solvent,0.7715,,c1ccccc1,Solvent,0.2285,,,,0.3988,0.00815,10.1021/je100489z
dens_218382118025084250,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.7087,,ClCCCl,Solvent,0.2913,,0.9345100000000002,0.000445,,,10.1016/j.jct.2008.10.007
dhmix_219236717194413479,308.15,101.0,Liquid,2,CCOc1ccccc1,Solvent,0.7625,,OCCCc1ccccc1,Solvent,0.2375,,,,1.1164,0.01195,10.1021/je050085p
dens_221594949564267132,298.15,101.0,Liquid,2,CCCCC(=O)OC,Solvent,0.0607,,ClCCCCCCl,Solvent,0.9393,,1.0822600000000002,0.000245,,,10.1016/j.jct.2006.10.008
dens_223548663813136535,298.15,101.0,Liquid,2,CC(C)CO,Solvent,0.7,,CCOC(=O)CC(=O)OCC,Solvent,0.3,,0.8987460000000002,0.000164,,,10.1021/je100100n
dens_223937386899219370,303.15,101.0,Liquid,2,CCCCO,Solvent,0.7498,,CCCCOP(=O)(OCCCC)OCCCC,Solvent,0.2502,,0.8822300000000002,7.000000000000002e-05,,,10.1021/acs.jced.5b00343
dhmix_224977805525763267,298.15,101.0,Liquid,2,O,Solvent,0.4807,,OCCO,Solvent,0.5193,,,,-0.64,0.0035,10.1016/j.tca.2009.06.004
dens_225413782402822877,298.15,101.3,Liquid,2,C1COCCO1,Solvent,0.7778,,O=C1CCCC1,Solvent,0.2221999999999999,,1.0081000000000002,0.000255,,,10.1021/je034037l
dens_225881216735692457,298.15,101.0,Liquid,2,CCCCC(=O)OC,Solvent,0.7612,,ClCCCCCCl,Solvent,0.2388,,0.9344800000000002,0.0002,,,10.1016/j.jct.2006.10.008
dhmix_226558667022113652,298.15,101.0,Liquid,2,CCCO,Solvent,0.5013000000000001,,OCc1ccccc1,Solvent,0.4987,,,,0.119,0.0014,10.1021/je100095p
dhmix_226990553862530946,298.15,101.0,Liquid,2,CCCCCCCCO,Solvent,0.4966,,CCCCOCCCC,Solvent,0.5034000000000001,,,,0.808,0.0165,10.1016/j.jct.2009.07.001
dhmix_228105941228018631,298.15,101.0,Liquid,2,CCc1ccccc1,Solvent,0.4836,,CS(C)=O,Solvent,0.5164,,,,0.9052,0.00975,10.1016/j.fluid.2007.10.017
dens_229535957420918177,298.15,100.0,Liquid,2,C1COCCO1,Solvent,0.7489,,O=C1CCCCCC1,Solvent,0.2511,,0.9994100000000002,0.00051,,,10.1021/acs.jced.6b00606
dhmix_230261418136264651,298.15,101.0,Liquid,2,CCCCOC(C)=O,Solvent,0.7007,,CCOC(C)=O,Solvent,0.2993,,,,0.0594,0.001,10.1021/je400036b
dens_230610561971140401,298.15,101.3,Liquid,2,CN(C)CCO,Solvent,0.5077,,O,Solvent,0.4922999999999999,,0.9237220000000002,0.000504,,,10.1016/j.jct.2004.11.016
dhmix_230667381933496085,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.535,,CCCCCO,Solvent,0.4649999999999999,,,,0.4381,0.00325,10.1021/je700308j
dens_231447172482803748,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.2665999999999999,,CCCCOC(C)=O,Solvent,0.7334,,1.0901400000000003,0.000155,,,10.1016/j.jct.2009.05.006
dens_232683526357718290,308.15,101.325,Liquid,2,CS(C)=O,Solvent,0.4566,,OCCc1ccccc1,Solvent,0.5434,,1.0359100000000003,0.000195,,,10.1021/je0501991
dens_233002064983041509,298.15,101.32,Liquid,2,CCCCCC,Solvent,0.5013000000000001,,COC=O,Solvent,0.4987,,0.7400500000000001,0.00086,,,10.1021/je060355j
dens_233554406241639981,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.1999999999999999,,CCCCOCCCC,Solvent,0.8,,0.7497500000000001,0.00017,,,10.1021/je900496t
dens_233978211445417273,298.15,101.0,Liquid,2,CCO,Solvent,0.2498,,COC(=O)OC,Solvent,0.7502,,1.0093400000000003,0.00011,,,10.1021/je060217u
dens_234651716100975449,298.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.7755,,CCCCO,Solvent,0.2245,,0.7123090000000002,0.000481,,,10.1016/j.jct.2007.05.016
